x,y,species logistic values
501.0,501.0,0.09137652
502.0,502.0,0.39569178
503.0,503.0,4.3390546E-4
504.0,504.0,0.044458196
505.0,505.0,0.001123032
506.0,506.0,0.03179304
507.0,507.0,8.167579E-4
508.0,508.0,2.5263475E-4
509.0,509.0,6.526288E-5
510.0,510.0,9.260657E-6
511.0,511.0,2.7729956E-9
512.0,512.0,0.0010130135
513.0,513.0,0.676853
514.0,514.0,2.1241327E-5
515.0,515.0,0.0013304659
516.0,516.0,0.0021004193
517.0,517.0,0.06587754
518.0,518.0,0.034069307
519.0,519.0,4.7185685E-4
520.0,520.0,0.029698418
521.0,521.0,2.1018636E-4
522.0,522.0,1.6236292E-4
523.0,523.0,1.0888869E-4
524.0,524.0,0.025698222
525.0,525.0,6.0592045E-4
526.0,526.0,0.06272121
527.0,527.0,0.015786316
528.0,528.0,0.004183272
529.0,529.0,9.10605E-8
530.0,530.0,0.0075004552
531.0,531.0,1.9755798E-6
532.0,532.0,3.8987267E-4
533.0,533.0,0.057629906
534.0,534.0,3.4047443E-5
535.0,535.0,9.3297225E-5
536.0,536.0,0.0053810454
537.0,537.0,0.43784225
538.0,538.0,0.32433823
539.0,539.0,1.3403695E-13
540.0,540.0,0.05415099
541.0,541.0,1.397336E-4
542.0,542.0,0.2657185
543.0,543.0,2.0353327E-5
544.0,544.0,1.2151986E-7
545.0,545.0,5.4010387E-5
546.0,546.0,0.047281124
547.0,547.0,0.016718494
548.0,548.0,0.0040406785
549.0,549.0,1.0820727E-4
550.0,550.0,3.357649E-5
551.0,551.0,0.20148455
552.0,552.0,0.14736348
553.0,553.0,0.020101912
554.0,554.0,7.4790834E-5
555.0,555.0,0.0010755714
556.0,556.0,1.1304383E-5
557.0,557.0,2.7152464E-7
558.0,558.0,4.0986514E-4
559.0,559.0,1.7254446E-4
560.0,560.0,5.6070942E-14
561.0,561.0,0.018916883
562.0,562.0,0.0048710913
563.0,563.0,0.07497808
564.0,564.0,2.2567244E-4
565.0,565.0,0.16373667
566.0,566.0,0.0050434778
567.0,567.0,2.7605073E-4
568.0,568.0,0.322885
569.0,569.0,1.3165968E-4
570.0,570.0,0.6906299
571.0,571.0,0.16749671
572.0,572.0,0.022732379
573.0,573.0,2.4444226E-4
574.0,574.0,0.6381136
575.0,575.0,3.0981243E-4
576.0,576.0,9.580496E-6
577.0,577.0,2.023922E-9
578.0,578.0,0.2689991
579.0,579.0,0.05337937
580.0,580.0,0.12334491
581.0,581.0,0.0069575896
582.0,582.0,1.6121876E-4
583.0,583.0,3.3944744E-8
584.0,584.0,4.7836457E-15
585.0,585.0,0.0073546227
586.0,586.0,9.194575E-5
587.0,587.0,0.03593181
588.0,588.0,0.0024336784
589.0,589.0,1.9117352E-4
590.0,590.0,2.3527398E-5
591.0,591.0,0.12739749
592.0,592.0,0.16400957
593.0,593.0,5.7031984E-6
594.0,594.0,1.647113E-4
595.0,595.0,2.0380424E-4
596.0,596.0,1.8751309E-6
597.0,597.0,4.6421633E-6
598.0,598.0,6.439421E-4
599.0,599.0,0.123730674
600.0,600.0,0.06855903
601.0,601.0,1.5841429E-4
602.0,602.0,0.62604934
603.0,603.0,0.31325722
604.0,604.0,0.6429494
605.0,605.0,0.62204945
606.0,606.0,0.0029249403
607.0,607.0,1.3917836E-9
608.0,608.0,0.003190635
609.0,609.0,0.00237023
610.0,610.0,0.04158865
611.0,611.0,1.8871441E-7
612.0,612.0,0.7267549
613.0,613.0,1.4505963E-6
614.0,614.0,8.460678E-6
615.0,615.0,0.05523343
616.0,616.0,0.0013592228
617.0,617.0,0.039222144
618.0,618.0,3.1956604E-17
619.0,619.0,0.020817386
620.0,620.0,0.034784
621.0,621.0,1.161117E-4
622.0,622.0,0.13991588
623.0,623.0,6.5674595E-9
624.0,624.0,3.794239E-5
625.0,625.0,0.06693932
626.0,626.0,8.081448E-9
627.0,627.0,3.397272E-6
628.0,628.0,0.04948898
629.0,629.0,0.20804557
630.0,630.0,3.7809798E-6
631.0,631.0,1.0878084E-5
632.0,632.0,0.0011108044
633.0,633.0,0.23068272
634.0,634.0,2.3787834E-5
635.0,635.0,0.8009466
636.0,636.0,4.443097E-4
637.0,637.0,0.04401439
638.0,638.0,0.04569026
639.0,639.0,0.4851636
640.0,640.0,9.083068E-5
641.0,641.0,1.5262126E-4
642.0,642.0,3.5548603E-6
643.0,643.0,0.22132485
644.0,644.0,6.154979E-4
645.0,645.0,6.4005395E-10
646.0,646.0,9.4872003E-4
647.0,647.0,3.879656E-4
648.0,648.0,0.002275218
649.0,649.0,0.20588112
650.0,650.0,2.5615459E-9
651.0,651.0,2.49092E-17
652.0,652.0,6.328332E-10
653.0,653.0,0.0012570133
654.0,654.0,0.0029049872
655.0,655.0,1.3065342E-10
656.0,656.0,1.620213E-4
657.0,657.0,0.191561
658.0,658.0,0.38756853
659.0,659.0,0.008863597
660.0,660.0,0.3412416
661.0,661.0,3.6422376E-12
662.0,662.0,6.6871575E-9
663.0,663.0,6.357661E-4
664.0,664.0,0.0020329847
665.0,665.0,0.07100935
666.0,666.0,1.8087316E-7
667.0,667.0,0.007462922
668.0,668.0,0.07712912
669.0,669.0,0.0017614965
670.0,670.0,0.11839256
671.0,671.0,0.0010837419
672.0,672.0,0.008064697
673.0,673.0,0.013106783
674.0,674.0,0.012980034
675.0,675.0,6.0049683E-4
676.0,676.0,7.0823244E-6
677.0,677.0,9.965805E-4
678.0,678.0,1.26834375E-5
679.0,679.0,0.013552366
680.0,680.0,9.699795E-5
681.0,681.0,1.067184E-7
682.0,682.0,0.07597513
683.0,683.0,3.033739E-7
684.0,684.0,7.379295E-6
685.0,685.0,0.045494772
686.0,686.0,2.750355E-4
687.0,687.0,4.5499455E-13
688.0,688.0,0.16037849
689.0,689.0,1.674007E-5
690.0,690.0,3.6384646E-4
691.0,691.0,5.1647517E-9
692.0,692.0,0.017513048
693.0,693.0,4.416208E-6
694.0,694.0,0.030867428
695.0,695.0,0.003910622
696.0,696.0,8.997671E-4
697.0,697.0,0.0013873259
698.0,698.0,4.0364316E-13
699.0,699.0,3.606942E-5
700.0,700.0,0.15953252
701.0,701.0,0.7448855
702.0,702.0,0.0011972678
703.0,703.0,3.5909927E-4
704.0,704.0,2.3412017E-7
705.0,705.0,4.413994E-8
706.0,706.0,0.2321792
707.0,707.0,0.001612082
708.0,708.0,0.0016887648
709.0,709.0,0.4211177
710.0,710.0,2.2341881E-4
711.0,711.0,0.058328576
712.0,712.0,0.059264693
713.0,713.0,7.806072E-6
714.0,714.0,0.0020504054
715.0,715.0,0.028844502
716.0,716.0,0.011773032
717.0,717.0,0.014354363
718.0,718.0,0.04582944
719.0,719.0,0.037277758
720.0,720.0,0.40988147
721.0,721.0,0.09547569
722.0,722.0,8.829912E-4
723.0,723.0,0.36817244
724.0,724.0,0.2426248
725.0,725.0,1.177722E-4
726.0,726.0,0.0012550843
727.0,727.0,0.006635656
728.0,728.0,0.14702454
729.0,729.0,3.9414858E-4
730.0,730.0,3.901854E-4
731.0,731.0,0.22147071
732.0,732.0,6.1655077E-9
733.0,733.0,1.3881871E-8
734.0,734.0,4.8915865E-7
735.0,735.0,7.259062E-4
736.0,736.0,0.67395675
737.0,737.0,0.7304652
738.0,738.0,4.3847725E-5
739.0,739.0,0.07256902
740.0,740.0,7.7064494E-11
741.0,741.0,1.3994369E-21
742.0,742.0,0.31225944
743.0,743.0,0.41960883
744.0,744.0,2.8577888E-5
745.0,745.0,1.37468925E-8
746.0,746.0,7.0074066E-8
747.0,747.0,0.30525544
748.0,748.0,0.028175142
749.0,749.0,8.806222E-4
750.0,750.0,0.07054903
751.0,751.0,1.3067918E-5
752.0,752.0,2.8894124E-19
753.0,753.0,5.866403E-15
754.0,754.0,1.4497358E-7
755.0,755.0,0.010005621
756.0,756.0,3.2504731E-6
757.0,757.0,2.4801702E-10
758.0,758.0,6.7995343E-4
759.0,759.0,2.7372935E-4
760.0,760.0,0.07171951
761.0,761.0,0.7283739
762.0,762.0,3.8273483E-5
763.0,763.0,1.4971483E-24
764.0,764.0,6.521315E-5
765.0,765.0,1.008717E-12
766.0,766.0,2.4140471E-8
767.0,767.0,0.1472241
768.0,768.0,0.32419434
769.0,769.0,0.058710635
770.0,770.0,2.6636615E-8
771.0,771.0,1.9299767E-4
772.0,772.0,4.8778955E-5
773.0,773.0,0.0015808562
774.0,774.0,0.0013084024
775.0,775.0,4.770759E-4
776.0,776.0,0.014303103
777.0,777.0,9.009086E-5
778.0,778.0,5.1423727E-4
779.0,779.0,6.552752E-8
780.0,780.0,0.009133724
781.0,781.0,0.03413341
782.0,782.0,3.2144297E-5
783.0,783.0,8.988562E-5
784.0,784.0,0.0025366084
785.0,785.0,1.5398324E-4
786.0,786.0,0.03887892
787.0,787.0,0.12194771
788.0,788.0,0.024876151
789.0,789.0,3.4158212E-10
790.0,790.0,1.0833408E-5
791.0,791.0,0.0047760177
792.0,792.0,9.055787E-4
793.0,793.0,0.09921028
794.0,794.0,0.0061917147
795.0,795.0,0.020539878
796.0,796.0,4.122671E-14
797.0,797.0,5.783518E-16
798.0,798.0,2.4595586E-9
799.0,799.0,0.01936105
800.0,800.0,3.397042E-4
801.0,801.0,0.0010205467
802.0,802.0,9.182387E-4
803.0,803.0,1.3798866E-10
804.0,804.0,0.0010910294
805.0,805.0,0.11879981
806.0,806.0,0.02057143
807.0,807.0,0.0027729233
808.0,808.0,0.59504426
809.0,809.0,1.2061239E-6
810.0,810.0,7.5831567E-4
811.0,811.0,0.38138264
812.0,812.0,0.0326242
813.0,813.0,7.421679E-6
814.0,814.0,3.7231337E-13
815.0,815.0,6.055866E-7
816.0,816.0,0.0099581415
817.0,817.0,2.1656042E-5
818.0,818.0,0.2968927
819.0,819.0,5.1480797E-6
820.0,820.0,0.032152463
821.0,821.0,0.0028286
822.0,822.0,0.0013302576
823.0,823.0,0.005318283
824.0,824.0,0.0017647969
825.0,825.0,1.0632567E-12
826.0,826.0,7.350611E-5
827.0,827.0,0.059216898
828.0,828.0,4.672066E-4
829.0,829.0,0.42341495
830.0,830.0,3.7055145E-4
831.0,831.0,2.8204759E-5
832.0,832.0,3.1862067E-4
833.0,833.0,0.00638242
834.0,834.0,9.661793E-6
835.0,835.0,0.15748154
836.0,836.0,0.06665568
837.0,837.0,0.0020523435
838.0,838.0,2.1916535E-4
839.0,839.0,0.09328667
840.0,840.0,2.3591903E-4
841.0,841.0,3.2403113E-7
842.0,842.0,0.034614928
843.0,843.0,1.2122778E-6
844.0,844.0,0.46620688
845.0,845.0,0.660043
846.0,846.0,0.39761695
847.0,847.0,0.5685066
848.0,848.0,1.6472264E-7
849.0,849.0,0.11162739
850.0,850.0,4.7864282E-4
851.0,851.0,7.3876884E-4
852.0,852.0,0.04408029
853.0,853.0,7.479132E-5
854.0,854.0,0.08795759
855.0,855.0,0.031841703
856.0,856.0,7.2895496E-6
857.0,857.0,0.22017708
858.0,858.0,0.13789792
859.0,859.0,4.0891222E-4
860.0,860.0,0.0012513278
861.0,861.0,0.04026452
862.0,862.0,1.7644958E-4
863.0,863.0,0.009605276
864.0,864.0,2.9024104E-6
865.0,865.0,4.1293588E-5
866.0,866.0,7.3106267E-4
867.0,867.0,0.40775698
868.0,868.0,5.7224923E-5
869.0,869.0,0.0020739778
870.0,870.0,0.13381565
871.0,871.0,0.018410318
872.0,872.0,1.777247E-5
873.0,873.0,0.53839797
874.0,874.0,0.42140394
875.0,875.0,0.049886893
876.0,876.0,0.051208433
877.0,877.0,0.0015380518
878.0,878.0,0.056770954
879.0,879.0,0.0022905078
880.0,880.0,3.3014943E-4
881.0,881.0,4.754299E-24
882.0,882.0,1.0273956E-6
883.0,883.0,0.002482357
884.0,884.0,0.004120302
885.0,885.0,0.07868531
886.0,886.0,0.0020102016
887.0,887.0,0.21547475
888.0,888.0,5.8370194E-4
889.0,889.0,3.1201477E-8
890.0,890.0,0.027231837
891.0,891.0,0.15187293
892.0,892.0,0.37259114
893.0,893.0,0.0011779366
894.0,894.0,1.9383728E-8
895.0,895.0,0.0128384195
896.0,896.0,0.29997838
897.0,897.0,0.0010463969
898.0,898.0,6.655872E-5
899.0,899.0,5.399731E-6
900.0,900.0,2.260451E-6
901.0,901.0,0.23956999
902.0,902.0,0.00559507
903.0,903.0,0.027216097
904.0,904.0,9.871067E-7
905.0,905.0,0.027943624
906.0,906.0,0.3287037
907.0,907.0,2.6394002E-7
908.0,908.0,0.018369505
