Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.37013E-4,31.008488771,0.424682015,0.261367028,0.274509804,0
1.37991E-4,31.25604317,0.42642171,0.259576162,0.274509804,0
1.39156E-4,31.505394608,0.428479497,0.257785295,0.274509804,0
1.40395E-4,31.756928519,0.430651696,0.255994428,0.274509804,0
1.41561E-4,32.010665265,0.432679708,0.254203562,0.274509804,0
1.42409E-4,32.252104303,0.434146789,0.252512188,0.294117647,0
1.4321E-4,32.509179666,0.435525214,0.250721321,0.294117647,0
1.44058E-4,32.753571474,0.436977826,0.249029947,0.294117647,0
1.44879E-4,33.013749409,0.43837588,0.247239081,0.294117647,0
1.45874E-4,33.260680147,0.440061253,0.245547707,0.294117647,0
1.46529E-4,33.509199393,0.441165668,0.243856333,0.31372549,0
1.47424E-4,33.758993208,0.442668027,0.242164959,0.31372549,0
1.48578E-4,34.010497118,0.444592338,0.240473585,0.31372549,0
1.49356E-4,34.263914213,0.445882649,0.238782211,0.31372549,0
1.50311E-4,34.503465135,0.447458217,0.237190329,0.31372549,0
1.51406E-4,34.759818313,0.449253517,0.235498955,0.31372549,0
1.52232E-4,35.00281042,0.450598728,0.233907074,0.333333333,0
1.53053E-4,35.262557391,0.451930626,0.2322157,0.352941176,0
1.53702E-4,35.507997415,0.452978963,0.230623819,0.352941176,0
1.54366E-4,35.754443476,0.454047926,0.229031937,0.352941176,0
1.55066E-4,36.002082423,0.455169509,0.227440056,0.352941176,0
1.55966E-4,36.251069401,0.456604605,0.225848174,0.352941176,0
1.56735E-4,36.501412848,0.457826673,0.224256293,0.352941176,0
1.57868E-4,36.753084173,0.459613883,0.222664412,0.352941176,0
1.58748E-4,37.006392809,0.460995432,0.22107253,0.352941176,0
1.59292E-4,37.260905914,0.461845694,0.219480649,0.352941176,0
1.5998E-4,37.500410966,0.462915985,0.21798826,0.352941176,0
1.6112E-4,37.757229442,0.464682432,0.216396378,0.37254902,0
1.61854E-4,38.015664977,0.465813403,0.214804497,0.37254902,0
1.62492E-4,38.258963931,0.466792203,0.213312108,0.37254902,0
1.62983E-4,38.503027187,0.467543619,0.211819719,0.37254902,0
1.63792E-4,38.764579733,0.468776431,0.210227838,0.37254902,0
1.64367E-4,39.010658248,0.469649408,0.208735449,0.37254902,0
1.65233E-4,39.257823615,0.47095832,0.20724306,0.37254902,0
1.65925E-4,39.506348351,0.471999668,0.205750672,0.37254902,0
1.66721E-4,39.75590519,0.473192301,0.204258283,0.37254902,0
1.67063E-4,40.006243071,0.473704092,0.202765894,0.37254902,0
1.67935E-4,40.257582036,0.475000953,0.201273505,0.37254902,0
1.68674E-4,40.510064959,0.476096463,0.199781116,0.392156863,0
1.69707E-4,40.764046674,0.477619652,0.198288727,0.392156863,0
1.70794E-4,41.002473799,0.479212907,0.196895831,0.392156863,0
1.7147E-4,41.259196403,0.480198614,0.195403442,0.392156863,0
1.72319E-4,41.517068657,0.481432041,0.193911054,0.392156863,0
1.72813E-4,41.758796355,0.4821459,0.192518157,0.431372549,0
1.74487E-4,42.002210475,0.484553533,0.191125261,0.431372549,0
1.74967E-4,42.264335008,0.485239392,0.189632872,0.431372549,0
1.75701E-4,42.509803242,0.486285795,0.188239976,0.431372549,0
1.76063E-4,42.756008062,0.486800521,0.18684708,0.431372549,0
1.76806E-4,43.002918654,0.487852199,0.185454184,0.450980392,0
1.78108E-4,43.251322902,0.489685582,0.184061287,0.450980392,0
1.78927E-4,43.501209054,0.490832397,0.182668391,0.450980392,0
1.80139E-4,43.752682845,0.492519121,0.181275495,0.450980392,0
1.81156E-4,44.005415497,0.493926285,0.179882599,0.450980392,0
1.82534E-4,44.260210021,0.495820353,0.178489703,0.450980392,0
1.83165E-4,44.516330378,0.496683405,0.177096806,0.450980392,0
1.83679E-4,44.754742029,0.497383341,0.175803403,0.470588235,0
1.84678E-4,45.0127908,0.498739182,0.174410506,0.470588235,0
1.85426E-4,45.253466155,0.499749857,0.173117103,0.490196078,0
1.86101E-4,45.51351159,0.500658871,0.171724207,0.490196078,0
1.86843E-4,45.756049574,0.501652929,0.170430803,0.490196078,0
1.87592E-4,46.018180961,0.502653635,0.169037907,0.490196078,0
1.88657E-4,46.262839393,0.504068679,0.167744503,0.490196078,0
1.89702E-4,46.508790975,0.505449471,0.166451099,0.509803922,0
1.90651E-4,46.755989836,0.506696834,0.165157696,0.509803922,0
1.91419E-4,47.004453262,0.507702503,0.163864292,0.509803922,0
1.9215E-4,47.253825308,0.508654765,0.162570888,0.509803922,0
1.93092E-4,47.504329507,0.509876331,0.161277485,0.509803922,0
1.94015E-4,47.756083854,0.511068876,0.159984081,0.509803922,0
1.94866E-4,48.008735484,0.51216204,0.158690678,0.509803922,0
1.95771E-4,48.262654132,0.513319829,0.157397274,0.509803922,0
1.96449E-4,48.517608116,0.514183012,0.15610387,0.509803922,0
1.97171E-4,48.753793704,0.515099989,0.154909959,0.509803922,0
1.98594E-4,49.011271427,0.516895067,0.153616556,0.529411765,0
1.99195E-4,49.250011201,0.51765018,0.152422645,0.529411765,0
2.00252E-4,49.509664039,0.518970761,0.151129241,0.529411765,0
2.01225E-4,49.750447384,0.520180725,0.14993533,0.529411765,0
