Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.80915E-5,14.501120574,0.226268748,0.44052379,0,0
5.86541E-5,14.75209635,0.227960574,0.43622551,0,0
5.93021E-5,15.005714625,0.229900029,0.431927229,0,0
6.00676E-5,15.250480289,0.232178595,0.427828868,0,0
6.07748E-5,15.50422995,0.234271857,0.423630548,0,0
6.14348E-5,15.754586592,0.23621514,0.419532187,0,0
6.21744E-5,16.001935272,0.238380982,0.415533786,0,0
6.28177E-5,16.251964916,0.240254861,0.411535386,0,0
6.3562E-5,16.504673617,0.24241137,0.407536985,0,0
6.41854E-5,16.753624266,0.24420811,0.403638545,0,0
6.497E-5,17.005460068,0.246457671,0.399740104,0,0
6.56151E-5,17.253660035,0.248297304,0.395941623,0,0
6.63891E-5,17.504541573,0.250492419,0.392143143,0,0
6.68945E-5,17.750968626,0.251919099,0.388444622,0,0
6.74618E-5,18.006203357,0.253513867,0.384646142,0,0
6.80211E-5,18.250087233,0.255079444,0.381047581,0,0
6.87101E-5,18.502996941,0.256999062,0.37734906,0,0
6.94451E-5,18.751934141,0.259036213,0.3737505,0,0
7.0276E-5,19.003603055,0.261325484,0.370151939,0,0
7.12069E-5,19.250978351,0.263873889,0.366653339,0,0
7.21953E-5,19.501839843,0.26656024,0.363154738,0,0
7.27609E-5,19.755179441,0.268088727,0.359656138,0,0
7.35955E-5,20.003936598,0.270332358,0.356257497,0,0
7.42001E-5,20.255193508,0.271949282,0.352858856,0,0
7.49424E-5,20.501131741,0.273924724,0.349560176,0,0
7.56781E-5,20.757047238,0.275871952,0.346161535,0,0
7.6317E-5,21.000250903,0.277554481,0.342962815,0,0
7.71009E-5,21.253469347,0.279608213,0.339664134,0,0
7.77902E-5,21.501318303,0.281404518,0.336465414,0,0
7.86046E-5,21.751539718,0.283515529,0.333266693,0,0
7.92055E-5,22.004146286,0.285065016,0.330067973,0,0
7.99214E-5,22.250794823,0.286902278,0.326969212,0,0
8.06985E-5,22.507657387,0.288886101,0.323770492,0,0
8.16552E-5,22.75098875,0.29131312,0.320771691,0,0
8.2779E-5,23.006263032,0.294143116,0.317672931,0,0
8.36892E-5,23.255767411,0.296418693,0.31467413,0,0
8.44931E-5,23.507928901,0.298416451,0.31167533,0,0
8.55366E-5,23.754563817,0.300992405,0.308776489,0,0
8.60908E-5,24.003408424,0.302353127,0.305877649,0,0
8.70541E-5,24.254462872,0.30470525,0.302978808,0,0
8.783E-5,24.508104747,0.306588447,0.300079968,0,0
8.85406E-5,24.755062683,0.308304265,0.297281088,0,0
8.93067E-5,25.004140739,0.310144458,0.294482207,0,0
9.01516E-5,25.255327021,0.31216262,0.291683327,0,0
9.09571E-5,25.508919502,0.314075761,0.288884446,0,0
9.22396E-5,25.756130026,0.317100022,0.286185526,0,0
9.29792E-5,26.006179368,0.318831928,0.283486605,0,0
9.38043E-5,26.258290368,0.320753812,0.280787685,0,0
9.47396E-5,26.503401915,0.322919222,0.278188725,0,0
9.56044E-5,26.750990916,0.324909073,0.275589764,0,0
9.65677E-5,27.001121492,0.327112116,0.272990804,0,0
9.75763E-5,27.253434117,0.329403209,0.270391843,0,0
9.85738E-5,27.508460281,0.331653779,0.267792883,0,0
9.96582E-5,27.756285575,0.334083227,0.265293882,0,0
1.00627E-4,28.006771025,0.336239823,0.262794882,0,0
1.01872E-4,28.260005801,0.338988588,0.260295882,0,0
1.02757E-4,28.505611315,0.340929638,0.257896841,0,0
1.03581E-4,28.753576254,0.342726282,0.255497801,0,0
1.04562E-4,29.003562587,0.344852324,0.25309876,0,0
1.05403E-4,29.255555803,0.34666482,0.25069972,0,0
1.06817E-4,29.510178695,0.349690103,0.24830068,0,0
1.07825E-4,29.757005472,0.351829305,0.246001599,0,0
1.0884E-4,30.006040536,0.35396765,0.243702519,0,0
1.09945E-4,30.257810349,0.35628135,0.241403439,0,0
1.10886E-4,30.500800699,0.358238933,0.239204318,0,0
1.11981E-4,30.757240725,0.360501109,0.236905238,0,0
1.12951E-4,31.004812535,0.362491865,0.234706118,0,0
1.1422E-4,31.254923075,0.365077871,0.232506997,0,0
1.15725E-4,31.507851358,0.368116495,0.230307877,0,0
1.17023E-4,31.752317459,0.370714964,0.228208717,0,0
1.18007E-4,32.010861388,0.372670338,0.226009596,0,0
1.19585E-4,32.260543883,0.375781735,0.223910436,0,0
1.20458E-4,32.500737275,0.377488949,0.221911236,0,0
1.21721E-4,32.75498354,0.379944034,0.219812075,0,0
1.22761E-4,33.011712099,0.381950231,0.217712915,0,0
1.23926E-4,33.258553153,0.384181542,0.215713715,0,0
1.24876E-4,33.5076022,0.385989275,0.213714514,0,0
1.26348E-4,33.759114827,0.388770915,0.211715314,0,0
1.27283E-4,34.000066617,0.390523745,0.209816074,0,0
1.28826E-4,34.255963982,0.393396826,0.207816873,0,0
1.3031E-4,34.502299221,0.396133451,0.205917633,0,0
1.31334E-4,34.750937631,0.398007562,0.204018393,0,0
1.3267E-4,35.00189488,0.400434182,0.202119152,0,0
1.33732E-4,35.254985727,0.402349956,0.200219912,0,0
1.35128E-4,35.510512837,0.404849808,0.198320672,0,0
1.36246E-4,35.754793067,0.406835761,0.196521391,0,0
