X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,1.6496735477118074E-4,40.88793796969315,0.4536899071771166
2.0,2.0,train,3.585548637274339E-4,66.0644998261834,0.6434939170750971
3.0,3.0,train,4.2531895863293084E-4,71.46183353478956,0.6816400267621807
4.0,4.0,train,4.3492069235702863E-4,72.55677679622853,0.6864647934319238
