x,y,species logistic values
346.0,346.0,0.14566831
347.0,347.0,1.0178379E-5
348.0,348.0,0.5298904
349.0,349.0,0.18879303
350.0,350.0,0.09609936
351.0,351.0,0.45949727
352.0,352.0,0.0048506157
353.0,353.0,0.113473125
354.0,354.0,0.24650072
355.0,355.0,0.17717859
356.0,356.0,0.08180965
357.0,357.0,0.40803885
358.0,358.0,0.29112992
359.0,359.0,0.18803565
360.0,360.0,0.38840044
361.0,361.0,0.12361527
362.0,362.0,0.71362835
363.0,363.0,0.56838655
364.0,364.0,0.16019195
365.0,365.0,0.4070408
366.0,366.0,0.21832173
367.0,367.0,0.58210164
368.0,368.0,0.08572535
369.0,369.0,0.4024998
370.0,370.0,0.53330034
371.0,371.0,0.13257588
372.0,372.0,0.39215744
373.0,373.0,0.16772439
374.0,374.0,0.07089405
375.0,375.0,0.6944186
376.0,376.0,0.31866488
377.0,377.0,1.957191E-4
378.0,378.0,1.7741264E-4
379.0,379.0,0.106126025
380.0,380.0,0.28205904
381.0,381.0,0.07480193
382.0,382.0,0.65873694
383.0,383.0,0.11801524
384.0,384.0,0.035044502
385.0,385.0,0.35232604
386.0,386.0,0.5931873
387.0,387.0,0.6186171
388.0,388.0,0.39156136
389.0,389.0,0.009960338
390.0,390.0,0.7388521
391.0,391.0,0.2610711
392.0,392.0,0.048840486
393.0,393.0,0.0031621833
394.0,394.0,0.57243514
395.0,395.0,3.5348488E-4
396.0,396.0,0.0037808896
397.0,397.0,0.5595458
398.0,398.0,0.081582755
399.0,399.0,0.052644555
400.0,400.0,0.017412834
401.0,401.0,0.40007216
402.0,402.0,0.24984778
403.0,403.0,0.04133915
404.0,404.0,0.3026219
405.0,405.0,0.45503423
406.0,406.0,0.21746431
407.0,407.0,0.033078842
408.0,408.0,1.8709505E-4
409.0,409.0,0.024686504
410.0,410.0,0.25078464
411.0,411.0,0.37081665
412.0,412.0,0.527144
413.0,413.0,0.59256613
414.0,414.0,0.08571479
415.0,415.0,0.59715885
416.0,416.0,0.03419919
417.0,417.0,0.4734385
418.0,418.0,0.1959441
419.0,419.0,0.11886521
420.0,420.0,0.32048303
421.0,421.0,0.7377441
422.0,422.0,0.48934168
423.0,423.0,0.02005361
424.0,424.0,0.46308368
425.0,425.0,0.1162671
426.0,426.0,0.19810702
427.0,427.0,0.2504161
428.0,428.0,0.17803013
429.0,429.0,0.5605759
430.0,430.0,0.050053045
431.0,431.0,0.63069266
432.0,432.0,0.063386686
433.0,433.0,0.22050714
434.0,434.0,0.4809847
435.0,435.0,0.45240694
436.0,436.0,0.6223277
437.0,437.0,0.29960334
438.0,438.0,0.30186868
439.0,439.0,0.09286592
440.0,440.0,0.5696978
441.0,441.0,0.057940796
442.0,442.0,0.6236623
443.0,443.0,0.10952142
444.0,444.0,0.36910346
445.0,445.0,0.57875186
446.0,446.0,0.27100125
447.0,447.0,0.18577933
448.0,448.0,0.1484692
449.0,449.0,0.7791733
450.0,450.0,0.2379016
451.0,451.0,0.46267626
452.0,452.0,0.005464175
453.0,453.0,0.15849295
454.0,454.0,0.22118905
455.0,455.0,0.23970857
456.0,456.0,0.30342057
457.0,457.0,0.3584524
458.0,458.0,0.2047641
459.0,459.0,0.48198593
460.0,460.0,0.32152534
461.0,461.0,0.08392411
462.0,462.0,0.05000152
463.0,463.0,0.5291769
464.0,464.0,0.53820175
465.0,465.0,0.21649714
466.0,466.0,0.0097639365
467.0,467.0,0.11570521
468.0,468.0,0.1886749
469.0,469.0,0.50224686
470.0,470.0,0.08600577
471.0,471.0,0.2758455
472.0,472.0,0.06704572
473.0,473.0,0.105660856
474.0,474.0,0.0968162
475.0,475.0,0.23444642
476.0,476.0,0.539146
477.0,477.0,0.06678112
478.0,478.0,0.102515526
479.0,479.0,0.047799956
480.0,480.0,0.0021558318
481.0,481.0,0.07340654
482.0,482.0,7.4107805E-4
483.0,483.0,0.54270744
484.0,484.0,0.18315631
485.0,485.0,0.34346893
486.0,486.0,2.1807982E-5
487.0,487.0,0.1692524
488.0,488.0,0.6268106
489.0,489.0,0.10355021
490.0,490.0,0.321479
491.0,491.0,0.24976444
492.0,492.0,0.4341291
493.0,493.0,0.5118997
494.0,494.0,0.2596662
495.0,495.0,0.028850896
496.0,496.0,0.3710385
497.0,497.0,0.16236486
498.0,498.0,0.45324534
499.0,499.0,0.029593486
500.0,500.0,0.3494946
501.0,501.0,0.022997754
502.0,502.0,0.33534002
503.0,503.0,0.026525194
504.0,504.0,0.2518685
505.0,505.0,0.4964478
506.0,506.0,0.05841993
507.0,507.0,0.37772977
508.0,508.0,0.014691583
509.0,509.0,0.032073636
510.0,510.0,0.5754142
511.0,511.0,0.4530674
512.0,512.0,0.35143054
513.0,513.0,0.10533197
514.0,514.0,0.23933052
515.0,515.0,0.2519083
516.0,516.0,0.18257909
