X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,2.908411055050244E-4,45.12938462384035,0.4854618134463089
2.0,2.0,train,2.590078647870381E-4,41.90584967411405,0.45658763355426074
3.0,3.0,train,7.029419545382459E-4,72.02088716187124,0.6951543000650534
4.0,4.0,train,7.608715572030635E-4,73.78405022745912,0.711671983660984
5.0,5.0,train,6.480570040034204E-4,69.60332481192573,0.6776586089855533
