Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.31117E-4,16.005301561,0.22550896,0.159996008,0.052631579,0
1.32976E-4,16.256028793,0.227977758,0.158099611,0.052631579,0
1.36184E-4,16.51220666,0.232200078,0.156203214,0.052631579,0
1.3822E-4,16.758907773,0.234857106,0.154406627,0.052631579,0
1.40206E-4,17.009819953,0.237430564,0.152610041,0.052631579,0
1.42388E-4,17.264213064,0.240237232,0.150813454,0.052631579,0
1.45032E-4,17.508620321,0.243611636,0.149116678,0.052631579,0
1.46974E-4,17.757025137,0.246070573,0.147419902,0.052631579,0
1.49726E-4,18.009574963,0.249529444,0.145723126,0.052631579,0
1.51438E-4,18.250819721,0.251663409,0.14412616,0.052631579,0
1.54821E-4,18.511273434,0.255848096,0.142429384,0.052631579,0
1.57145E-4,18.761110064,0.258694634,0.140832418,0.052631579,0
1.58776E-4,19.013904685,0.260679679,0.139235453,0.052631579,0
1.61777E-4,19.254668573,0.264304773,0.137738297,0.052631579,0
1.64517E-4,19.515903821,0.267583408,0.136141331,0.052631579,0
1.6774E-4,19.765299162,0.271402915,0.134644176,0.052631579,0
1.70321E-4,20.002204863,0.274432101,0.133246831,0.052631579,0
1.727E-4,20.259607338,0.27720373,0.131749676,0.052631579,0
1.74853E-4,20.50279576,0.279692146,0.130352331,0.052631579,0
1.77123E-4,20.766673865,0.282297863,0.128855175,0.052631579,0
1.79977E-4,21.017077849,0.28554772,0.12745783,0.052631579,0
1.82167E-4,21.252365285,0.288022273,0.126160295,0.052631579,0
1.84869E-4,21.509117762,0.291050422,0.12476295,0.052631579,0
1.8671E-4,21.750628105,0.293100006,0.123465416,0.052631579,0
1.90754E-4,22.015858801,0.297559061,0.122068071,0.052631579,0
1.93992E-4,22.266704091,0.301089662,0.120770536,0.052631579,0
1.96288E-4,22.501028031,0.303570466,0.119572812,0.052631579,0
1.99252E-4,22.758172178,0.306748991,0.118275277,0.052631579,0
2.01898E-4,23.018814452,0.309560995,0.116977742,0.052631579,0
2.06158E-4,23.264036316,0.314041784,0.115780018,0.052631579,0
2.08527E-4,23.513335388,0.316508149,0.114582294,0.052631579,0
2.13623E-4,23.766473871,0.321754592,0.113384569,0.052631579,0
2.16135E-4,24.002793769,0.32431102,0.112286655,0.052631579,0
2.19671E-4,24.264005204,0.327877488,0.111088931,0.052631579,0
2.2107E-4,24.50632782,0.32927724,0.109991017,0.052631579,0
2.23647E-4,24.751480866,0.331842662,0.108893103,0.052631579,0
2.26368E-4,25.021873231,0.334529417,0.107695379,0.052631579,0
2.30146E-4,25.250696474,0.338223944,0.106697275,0.052631579,0
2.34565E-4,25.506784369,0.342494034,0.105599361,0.105263158,0
2.3963E-4,25.767924338,0.347320601,0.104501447,0.105263158,0
2.41379E-4,26.008563688,0.348971416,0.103503344,0.105263158,0
2.4537E-4,26.252803006,0.352705871,0.10250524,0.105263158,0
2.48847E-4,26.500009255,0.355925037,0.101507136,0.105263158,0
2.52247E-4,26.750839009,0.359042076,0.100509033,0.105263158,0
2.56219E-4,27.005275876,0.362645049,0.099510929,0.105263158,0
2.60462E-4,27.264239538,0.3664504,0.098512826,0.105263158,0
2.64546E-4,27.501420284,0.370069873,0.097614532,0.105263158,0
2.69281E-4,27.768963786,0.374214399,0.096616429,0.105263158,0
2.74639E-4,28.013780854,0.378839664,0.095718136,0.105263158,0
2.79673E-4,28.263279145,0.383123647,0.094819842,0.105263158,0
2.83126E-4,28.516731167,0.386027656,0.093921549,0.105263158,0
2.87962E-4,28.773149627,0.390048958,0.093023256,0.105263158,0
2.90916E-4,29.00469268,0.392480541,0.092224773,0.105263158,0
2.94675E-4,29.268715034,0.395545869,0.09132648,0.105263158,0
2.97074E-4,29.505678544,0.397485666,0.090527997,0.105263158,0
3.01566E-4,29.775049174,0.401085252,0.089629704,0.105263158,0
3.04528E-4,30.017390948,0.4034359,0.088831221,0.105263158,0
3.09634E-4,30.263048455,0.407443673,0.088032738,0.105263158,0
3.11283E-4,30.511457512,0.408726733,0.087234255,0.105263158,0
3.16767E-4,30.762385743,0.412953681,0.086435772,0.105263158,0
3.22273E-4,31.017578773,0.417138083,0.085637289,0.105263158,0
3.26105E-4,31.277285157,0.420014203,0.084838806,0.105263158,0
3.29511E-4,31.506937617,0.422547792,0.084140134,0.105263158,0
3.34566E-4,31.773082049,0.426266515,0.083341651,0.105263158,0
3.37059E-4,32.008410994,0.428083262,0.082642978,0.105263158,0
3.40918E-4,32.279632653,0.430872343,0.081844495,0.105263158,0
3.44464E-4,32.520173595,0.433412042,0.081145823,0.105263158,0
3.49147E-4,32.763480949,0.436731181,0.08044715,0.105263158,0
3.51991E-4,33.008851605,0.438727471,0.079748478,0.105263158,0
3.5654E-4,33.257823854,0.441891724,0.079049805,0.105263158,0
3.61229E-4,33.509318659,0.445116727,0.078351133,0.105263158,0
3.64543E-4,33.76339288,0.447373205,0.07765246,0.105263158,0
3.70434E-4,34.020676924,0.451339921,0.076953788,0.105263158,0
3.72295E-4,34.280777271,0.45258105,0.076255115,0.105263158,0
3.75023E-4,34.505192462,0.454390397,0.075656253,0.105263158,0
3.78339E-4,34.76901738,0.45657372,0.074957581,0.105263158,0
3.85218E-4,35.036975293,0.461048001,0.074258908,0.105263158,0
3.89098E-4,35.26967205,0.46353902,0.073660046,0.105263158,0
3.94675E-4,35.504446852,0.467079896,0.073061184,0.105263158,0
3.95908E-4,35.781231924,0.467856531,0.072362511,0.105263158,0
4.01113E-4,36.020405603,0.471109338,0.071763649,0.105263158,0
